t,Observations,Fit,Trend,Seasonal,Random
100,4921,5174.055536,4914.291667,1.052858863,0.951091453
101,5069,5145.051874,4907.666667,1.048370279,0.985218444
102,5246,5124.823954,4891.5,1.047699878,1.023644919
103,5072,5076.44304,4895.291667,1.037005226,0.999124773
104,5172,5137.384697,4888.875,1.050831673,1.006737923
105,4939,4672.783809,4868.083333,0.959881639,1.056971647
106,4648,4766.617609,4871.125,0.978545533,0.975114931
107,4155,4305.137438,4894.5,0.879586768,0.965125983
108,3990,4193.145087,4911.833333,0.853682282,0.951553051
109,4723,4614.187442,4908.541667,0.940032245,1.023582171
110,4996,5103.714369,4907.25,1.040035533,0.978894907
111,5447,5429.994458,4885.416667,1.111470081,1.003131779
112,5072,5132.950171,4875.25,1.052858863,0.988125704
113,5479,5141.42626,4904.208333,1.048370279,1.065657606
114,5252,5161.71172,4926.708333,1.047699878,1.017491926
115,4987,5123.497152,4940.666667,1.037005226,0.973358597
116,5226,5212.387808,4960.25,1.050831673,1.002611508
117,4361,4767.772096,4967.041667,0.959881639,0.914682982
118,4982,4865.49148,4972.166667,0.978545533,1.023945889
119,4516,4381.661487,4981.5,0.879586768,1.030659263
120,4169,4251.942454,4980.708333,0.853682282,0.980493044
121,4879,4696.048583,4995.625,0.940032245,1.038958587
122,5310,5227.391927,5026.166667,1.040035533,1.015802923
123,5296,5631.772589,5066.958333,1.111470081,0.94037888
124,5346,5370.676928,5101.041667,1.052858863,0.995405248
125,5429,5371.499855,5123.666667,1.048370279,1.010704672
126,5283,5393.42801,5147.875,1.047699878,0.97952545
127,5314,5368.619262,5177.041667,1.037005226,0.989826199
128,5632,5469.666429,5205.083333,1.050831673,1.029678879
129,4934,5033.379345,5243.75,0.959881639,0.98025594
130,5227,5171.45005,5284.833333,0.978545533,1.010741658
131,4814,4668.919866,5308.083333,0.879586768,1.031073597
132,4452,4544.542056,5323.458333,0.853682282,0.97963666
133,5296,5018.440475,5338.583333,0.940032245,1.055307924
134,5566,5560.419972,5346.375,1.040035533,1.001003526
135,5968,5950.162456,5353.416667,1.111470081,1.002997825
136,5660,5640.296536,5357.125,1.052858863,1.003493338
137,5673,5601.311356,5342.875,1.048370279,1.012798546
138,5408,5591.0504,5336.5,1.047699878,0.967260106
139,5552,5529.657532,5332.333333,1.037005226,1.00404048
140,5581,5599.400356,5328.541667,1.050831673,0.99671387
141,5154,5125.088036,5339.291667,0.959881639,1.005641262
142,5096,5232.527601,5347.25,0.978545533,0.973907906
143,4603,4714.768326,5360.208333,0.879586768,0.976293994
144,4510,4595.371722,5383,0.853682282,0.981422238
145,5138,5081.970988,5406.166667,0.940032245,1.011025056
146,5633,5656.796598,5439.041667,1.040035533,0.995793273
147,6159,6089.559328,5478.833333,1.111470081,1.011403234
148,5660,5824.239753,5531.833333,1.052858863,0.971800654
149,5984,5876.071734,5604.958333,1.048370279,1.018367418
150,5644,5955.038799,5683.916667,1.047699878,0.947768804
151,5872,5967.144111,5754.208333,1.037005226,0.984055335
152,6050,6121.751267,5825.625,1.050831673,0.988279291
153,5640,5652.023061,5888.25,0.959881639,0.997872786
154,5882,5803.67201,5930.916667,0.978545533,1.013496281
155,5572,5236.583176,5953.458333,0.879586768,1.064052611
156,5436,5101.463035,5975.833333,0.853682282,1.065576671
157,5899,5647.792063,6008.083333,0.940032245,1.044478963
158,6586,6282.161297,6040.333333,1.040035533,1.048365314
159,6709,6741.529153,6065.416667,1.111470081,0.995174811
160,6134,6383.088463,6062.625,1.052858863,0.960976812
161,6051,6339.9319,6047.416667,1.048370279,0.954426656
162,6114,6318.372386,6030.708333,1.047699878,0.967654267
163,6176,6243.592421,6020.791667,1.037005226,0.989174114
164,6520,6315.673496,6010.166667,1.050831673,1.032352291
165,5772,5775.007896,6016.375,0.959881639,0.999479153
166,5683,5921.056701,6050.875,0.978545533,0.959794896
167,5406,5362.840527,6097,0.879586768,1.008047876
168,5201,5246.838013,6146.125,0.853682282,0.991263688
169,5896,5808.185065,6178.708333,0.940032245,1.01511917
170,6334,6448.133634,6199.916667,1.040035533,0.982299741
171,7110,6925.477452,6230.916667,1.111470081,1.026644018
172,6561,6606.996448,6275.291667,1.052858863,0.993038221
173,6731,6616.046423,6310.791667,1.048370279,1.017374965
174,6613,6640.321828,6338,1.047699878,0.995885466
175,6459,6599.674091,6364.166667,1.037005226,0.978684691
176,6746,6716.828487,6391.916667,1.050831673,1.004343049
177,6290,6161.760207,6419.291667,0.959881639,1.020812201
178,6230,6303.668004,6441.875,0.978545533,0.98831347
179,5711,5696.607056,6476.458333,0.879586768,1.002526582
180,5549,5560.566252,6513.625,0.853682282,0.997919951
181,6176,6152.276035,6544.75,0.940032245,1.003856128
182,6720,6853.357479,6589.541667,1.040035533,0.980541292
183,7381,7372.473669,6633.083333,1.111470081,1.001156509
184,6832,7019.453908,6667.041667,1.052858863,0.973295087
185,7290,7021.940449,6697.958333,1.048370279,1.038174569
186,6946,7040.717798,6720.166667,1.047699878,0.986547139
187,6873,6997.235969,6747.541667,1.037005226,0.982244994
188,7407,7133.264322,6788.208333,1.050831673,1.038374532
189,6674,6537.473878,6810.708333,0.959881639,1.02088362
190,6661,6672.987398,6819.291667,0.978545533,0.998203594
191,6022,5987.49373,6807.166667,0.879586768,1.005763057
192,5771,5787.396748,6779.333333,0.853682282,0.997166818
193,6611,6348.351094,6753.333333,0.940032245,1.041372776
194,7261,6959.354433,6691.458333,1.040035533,1.043343901
195,7380,7350.059022,6612.916667,1.111470081,1.00407357
196,7039,6878.634035,6533.291667,1.052858863,1.023313635
197,6792,6741.850856,6430.791667,1.048370279,1.007438483
198,6776,6631.721958,6329.791667,1.047699878,1.021755744
199,6419,6484.436885,6253.041667,1.037005226,0.989908625
200,6376,6496.110051,6181.875,1.050831673,0.981510465
201,5820,5855.917919,6100.666667,0.959881639,0.99386639
202,5604,5882.037198,6011,0.978545533,0.952731139
203,4619,5208.509699,5921.541667,0.879586768,0.88681797
204,4750,4988.527983,5843.541667,0.853682282,0.952184696
205,5790,5435.85396,5782.625,0.940032245,1.065150028
206,6374,5972.144039,5742.25,1.040035533,1.067288391
207,6318,6350.754797,5713.833333,1.111470081,0.994842377
208,5949,5993.442946,5692.541667,1.052858863,0.992584739
209,5735,5971.91025,5696.375,1.048370279,0.960329235
210,5961,5987.735766,5715.125,1.047699878,0.995534912
211,5772,5915.164225,5704.083333,1.037005226,0.975797084
212,6054,5979.757637,5690.5,1.050831673,1.012415614
213,5460,5487.203385,5716.541667,0.959881639,0.995042395
214,5453,5621.417904,5744.666667,0.978545533,0.97003996
215,4862,5071.330812,5765.583333,0.879586768,0.958722706
216,4957,4948.298205,5796.416667,0.853682282,1.001758543
217,5318,5490.219158,5840.458333,0.940032245,0.968631642
218,6520,6121.605812,5885.958333,1.040035533,1.065080013
219,6797,6599.353605,5937.5,1.111470081,1.029949357
220,6145,6327.374682,6009.708333,1.052858863,0.97117688
221,6041,6388.7248,6093.958333,1.048370279,0.945572112
222,6395,6470.987335,6176.375,1.047699878,0.988257227
223,6395,6491.73913,6260.083333,1.037005226,0.985098118
224,6523,6684.427844,6361.083333,1.050831673,0.975850163
225,6228,6219.15313,6479.083333,0.959881639,1.00142252
226,6418,6436.831742,6577.958333,0.978545533,0.997074377
227,5919,5843.314799,6643.25,0.879586768,1.012952443
228,5878,NA,NA,0.853682282,NA
229,6406,NA,NA,NA,NA
230,7856,NA,NA,NA,NA
231,8293,NA,NA,NA,NA
232,7022,NA,NA,NA,NA
233,6731,NA,NA,NA,NA
