t,Observations,Fit,Trend,Seasonal,Random
99,4370,4278.676213,4199.125,1.018944712,1.021343935
100,4038,3991.544459,4213.541667,0.947313394,1.011638488
101,4262,4227.383172,4226.166667,1.000287851,1.008188713
102,4180,4148.984455,4228.916667,0.981098655,1.007475455
103,4210,4212.987035,4230.541667,0.9958505,0.999290994
104,4346,4365.806341,4231.083333,1.031841256,0.995463303
105,4207,4178.920076,4224.583333,0.989191062,1.006719421
106,4163,4174.276676,4217.916667,0.989653662,0.997298532
107,4491,4464.408731,4207.375,1.061091234,1.00595628
108,4441,4576.325386,4205,1.08830568,0.970429247
109,4058,4002.301855,4204.625,0.951880811,1.013916528
110,3936,3968.80462,4201.833333,0.944541181,0.991734383
111,4356,4270.439743,4191.041667,1.018944712,1.020035467
112,3892,3959.256861,4179.458333,0.947313394,0.983012756
113,4155,4185.74619,4184.541667,1.000287851,0.99265455
114,4230,4126.133032,4205.625,0.981098655,1.025172957
115,4151,4204.812762,4222.333333,0.9958505,0.987202103
116,4338,4366.451242,4231.708333,1.031841256,0.993484127
117,3956,4197.467409,4243.333333,0.989191062,0.942473071
118,4136,4212.666991,4256.708333,0.989653662,0.981800842
119,4640,4537.800875,4276.541667,1.061091234,1.02252173
120,4798,4662.256188,4283.958333,1.08830568,1.029115477
121,4102,4075.041414,4281.041667,0.951880811,1.006615537
122,4117,4045.351811,4282.875,0.944541181,1.017711238
123,4454,4369.829309,4288.583333,1.018944712,1.01926178
124,4115,4068.632086,4294.916667,0.947313394,1.011396438
125,4408,4300.279149,4299.041667,1.000287851,1.025049735
126,4155,4208.627078,4289.708333,0.981098655,0.987257821
127,4156,4258.38122,4276.125,0.9958505,0.975957714
128,4377,4397.578453,4261.875,1.031841256,0.995320503
129,4054,4197.302543,4243.166667,0.989191062,0.965858419
130,4190,4187.554529,4231.333333,0.989653662,1.000583985
131,4685,4483.331525,4225.208333,1.061091234,1.044981834
132,4529,4596.549733,4223.583333,1.08830568,0.985304253
133,4045,4025.146995,4228.625,0.951880811,1.004932243
134,3832,4005.523658,4240.708333,0.944541181,0.956678908
135,4290,4336.543782,4255.916667,1.018944712,0.989267079
136,3995,4048.699034,4273.875,0.947313394,0.986736719
137,4381,4284.816366,4283.583333,1.000287851,1.022447551
138,4143,4218.478943,4299.75,0.981098655,0.982107545
139,4289,4311.036815,4329,0.9958505,0.99488828
140,4534,4502.525308,4363.583333,1.031841256,1.006990453
141,4262,4351.739998,4399.291667,0.989191062,0.979378364
142,4413,4381.279233,4427.083333,0.989653662,1.00724007
143,4695,4715.091535,4443.625,1.061091234,0.995738888
144,4907,4859.375555,4465.083333,1.08830568,1.009800528
145,4369,4289.690537,4506.541667,0.951880811,1.018488388
146,4338,4288.767945,4540.583333,0.944541181,1.0114793
147,4641,4648.850336,4562.416667,1.018944712,0.998311338
148,4311,4343.471385,4585.041667,0.947313394,0.992524094
149,4462,4611.243634,4609.916667,1.000287851,0.967634841
150,4577,4553.115343,4640.833333,0.981098655,1.005245783
151,4850,4642.281588,4661.625,0.9958505,1.044744897
152,4790,4823.642906,4674.791667,1.031841256,0.993025415
153,4530,4642.933117,4693.666667,0.989191062,0.975676342
154,4688,4666.546902,4715.333333,0.989653662,1.00459721
155,5017,5025.283872,4735.958333,1.061091234,0.998351561
156,5327,5173.895896,4754.083333,1.08830568,1.029591648
157,4448,4536.188005,4765.5,0.951880811,0.980559006
158,4575,4517.937249,4783.208333,0.944541181,1.012630266
159,4857,4912.587192,4821.25,1.018944712,0.988684742
160,4615,4597.035603,4852.708333,0.947313394,1.003907822
161,4653,4876.403272,4875,1.000287851,0.954186875
162,4821,4801.128907,4893.625,0.981098655,1.004138838
163,4880,4893.899814,4914.291667,0.9958505,0.997159767
164,5185,5095.533077,4938.291667,1.031841256,1.017557912
165,5048,4906.593751,4960.208333,0.989191062,1.028819637
166,4925,4922.413609,4973.875,0.989653662,1.000525431
167,5315,5289.141893,4984.625,1.061091234,1.004888904
168,5476,5443.38759,5001.708333,1.08830568,1.005991197
169,4795,4772.452755,5013.708333,0.951880811,1.004724456
170,4804,4746.594927,5025.291667,0.944541181,1.012093948
171,5154,5131.193289,5035.791667,1.018944712,1.004444719
172,4646,4770.749197,5036.083333,0.947313394,0.973851236
173,4880,5031.40621,5029.958333,1.000287851,0.969907774
174,5004,4923.357448,5018.208333,0.981098655,1.016379585
175,4985,4991.161213,5011.958333,0.9958505,0.998765575
176,5358,5178.295344,5018.5,1.031841256,1.034703439
177,5127,4970.149277,5024.458333,0.989191062,1.031558554
178,4853,4976.10232,5028.125,0.989653662,0.975261296
179,5240,5343.611243,5035.958333,1.061091234,0.980610258
180,5269,5482.339864,5037.5,1.08830568,0.961085983
181,4852,4786.770629,5028.75,0.951880811,1.01362701
182,4904,4740.101206,5018.416667,0.944541181,1.034577066
183,5197,5097.016185,5002.25,1.018944712,1.019616146
184,4691,4725.041326,4987.833333,0.947313394,0.99279555
185,5023,4978.22424,4976.791667,1.000287851,1.008994324
186,4898,4865.104715,4958.833333,0.981098655,1.006761475
