t,Observations,Fit,Trend,Seasonal,Random
100,1709,1681.39928,1812.875,0.927476677,1.016415328
101,1694,1630.250943,1788.666667,0.911433624,1.039103831
102,1631,1670.031491,1750.541667,0.954008421,0.976628291
103,1535,1584.593598,1706.958333,0.928314164,0.968702639
104,1701,1668.418503,1668.791667,0.999776387,1.019528372
105,1702,1596.914497,1629.458333,0.980027819,1.065805341
106,1567,1547.286954,1591.833333,0.972015677,1.012740394
107,1495,1611.513016,1557.958333,1.034374913,0.927699612
108,1879,2043.30862,1528.041667,1.337207397,0.919586978
109,1488,1478.030451,1503.916667,0.982787467,1.006745158
110,1392,1383.411932,1480.041667,0.934711477,1.006207889
111,1517,1504.689444,1449.791667,1.037865977,1.008181459
112,1293,1318.562675,1421.666667,0.927476677,0.980613227
113,1297,1284.172,1408.958333,0.911433624,1.009989316
114,1310,1344.237615,1409.041667,0.954008421,0.974530087
115,1277,1308.729573,1409.791667,0.928314164,0.97575544
116,1386,1407.10195,1407.416667,0.999776387,0.985003254
117,1291,1378.572466,1406.666667,0.980027819,0.936475979
118,1303,1368.193066,1407.583333,0.972015677,0.952350975
119,1454,1459.6323,1411.125,1.034374913,0.996141289
120,1922,1896.661542,1418.375,1.337207397,1.013359504
121,1463,1400.185494,1424.708333,0.982787467,1.04486156
122,1360,1338.896298,1432.416667,0.934711477,1.015762014
123,1531,1495.781095,1441.208333,1.037865977,1.023545494
124,1301,1343.836415,1448.916667,0.927476677,0.968123788
125,1374,1322.034472,1450.5,0.911433624,1.039307241
126,1407,1378.701169,1445.166667,0.954008421,1.020525718
127,1332,1334.296892,1437.333333,0.928314164,0.998278575
128,1516,1427.305764,1427.625,0.999776387,1.06214102
129,1372,1388.495248,1416.791667,0.980027819,0.988120055
130,1407,1368.557572,1407.958333,0.972015677,1.028089741
131,1388,1449.374749,1401.208333,1.034374913,0.957654327
132,1860,1864.568565,1394.375,1.337207397,0.997549801
133,1337,1367.958255,1391.916667,0.982787467,0.977369006
134,1253,1298.470026,1389.166667,0.934711477,0.964981844
135,1378,1442.547219,1389.916667,1.037865977,0.955254692
136,1242,1294.023188,1395.208333,0.927476677,0.959797329
137,1271,1276.196956,1400.208333,0.911433624,0.995927779
138,1346,1346.622636,1411.541667,0.954008421,0.999537631
139,1334,1321.91937,1424,0.928314164,1.009138704
140,1448,1432.054702,1432.375,0.999776387,1.011134559
141,1458,1413.363453,1442.166667,0.980027819,1.031581789
142,1448,1412.055273,1452.708333,0.972015677,1.025455609
143,1467,1509.627087,1459.458333,1.034374913,0.971763167
144,2053,1958.730252,1464.791667,1.337207397,1.048127989
145,1443,1447.809737,1473.166667,0.982787467,0.996677922
146,1348,1384.852945,1481.583333,0.934711477,0.97338855
147,1518,1545.209462,1488.833333,1.037865977,0.982391085
148,1355,1385.882024,1494.25,0.927476677,0.977716701
149,1320,1368.745445,1501.75,0.911433624,0.964386771
150,1425,1440.353963,1509.791667,0.954008421,0.989340146
151,1456,1403.456297,1511.833333,0.928314164,1.037438788
152,1528,1514.536254,1514.875,0.999776387,1.008889682
153,1552,1493.848238,1524.291667,0.980027819,1.03892749
154,1484,1492.003563,1534.958333,0.972015677,0.994635695
155,1611,1597.462757,1544.375,1.034374913,1.008474215
156,2102,2079.468937,1555.083333,1.337207397,1.010835008
157,1443,1537.038649,1563.958333,0.982787467,0.938818293
158,1421,1470.768509,1573.5,0.934711477,0.966161562
159,1671,1642.466153,1582.541667,1.037865977,1.017372563
160,1458,1474.842495,1590.166667,0.927476677,0.98858014
161,1443,1456.622837,1598.166667,0.911433624,0.990647656
162,1559,1535.238051,1609.25,0.954008421,1.015477697
163,1535,1506.073692,1622.375,0.928314164,1.019206436
164,1678,1628.302476,1628.666667,0.999776387,1.030521064
165,1619,1596.832828,1629.375,0.980027819,1.013881961
166,1600,1582.96803,1628.541667,0.972015677,1.010759516
167,1687,1684.651942,1628.666667,1.034374913,1.001393794
168,2292,2175.469284,1626.875,1.337207397,1.053565783
169,1568,1593.303231,1621.208333,0.982787467,0.984119011
170,1447,1513.025257,1618.708333,0.934711477,0.956362092
171,1662,1676.802219,1615.625,1.037865977,0.991172352
172,1447,1489.952636,1606.458333,0.927476677,0.971171811
173,1457,1466.610631,1609.125,0.911433624,0.993447047
174,1502,1557.498247,1632.583333,0.954008421,0.964367056
175,1456,1534.271235,1652.75,0.928314164,0.948984747
176,1697,1661.295096,1661.666667,0.999776387,1.02149221
177,1526,1632.889685,1666.166667,0.980027819,0.934539555
178,1473,1622.456167,1669.166667,0.972015677,0.907882771
179,1878,1731.026418,1673.5,1.034374913,1.084905453
180,2664,2240.045258,1675.166667,1.337207397,1.189261686
181,1680,1650.960096,1679.875,0.982787467,1.017589707
182,1549,1576.196174,1686.291667,0.934711477,0.982745692
183,1668,1755.896255,1691.833333,1.037865977,0.949942227
184,1513,1577.753762,1701.125,0.927476677,0.958958259
185,1495,1558.247687,1709.666667,0.911433624,0.959411019
186,1504,1633.65992,1712.416667,0.954008421,0.920632245
187,1567,1587.378541,1709.958333,0.928314164,0.987162142
