t,Observations,Fit,Trend,Seasonal,Random
100,66079,69330.15343,66849.79167,1.037103508,0.953106213
101,73148,72530.62503,66850.875,1.084961491,1.008511921
102,73108,71995.88728,66628.25,1.080560983,1.015446892
103,67363,71249.94217,66486.75,1.071641224,0.945446381
104,71960,71894.24613,66286.375,1.084600661,1.000914592
105,65955,64159.25067,65911.25,0.973418812,1.027988939
106,63932,64235.35549,65814,0.976013546,0.995277437
107,58577,59014.30335,65923.29167,0.895196551,0.992589875
108,56381,60737.17991,65967,0.920720662,0.928278199
109,59418,57968.90452,66030.25,0.877914358,1.024997807
110,61651,60689.64059,66165.45833,0.917240538,1.015840585
111,71539,71344.52442,66021.375,1.080627667,1.002725866
112,67393,68936.7455,66470.45833,1.037103508,0.977606348
113,74457,73131.55808,67404.75,1.084961491,1.018124076
114,72848,73350.19038,67881.58333,1.080560983,0.993153523
115,69141,73012.43477,68131.41667,1.071641224,0.946975679
116,73427,74017.4875,68244,1.084600661,0.992022325
117,61030,66422.16549,68235.95833,0.973418812,0.918819788
118,79635,66677.87006,68316.54167,0.976013546,1.194324293
119,65297,61209.1761,68375.125,0.895196551,1.066784495
120,61105,62809.14667,68217.375,0.920720662,0.972867858
121,60690,60100.37084,68458.125,0.877914358,1.009810741
122,63081,63316.23531,69029.04167,0.917240538,0.996284755
123,69916,75068.14223,69467.16667,1.080627667,0.931367128
124,70950,71656.3766,69092.79167,1.037103508,0.990142167
125,72306,74155.71652,68348.70833,1.084961491,0.975056319
126,71213,73754.1401,68255.41667,1.080560983,0.965545797
127,76554,73320.35302,68418.75,1.071641224,1.044102993
128,79716,74186.00732,68399.375,1.084600661,1.07454226
129,65256,66583.91525,68402.125,0.973418812,0.980056516
130,66424,66907.63991,68551.95833,0.976013546,0.992771529
131,60650,61594.96851,68806.08333,0.895196551,0.984658349
132,63513,63661.46546,69143.08333,0.920720662,0.997667891
133,62202,60907.02782,69376.95833,0.877914358,1.021261457
134,61104,63641.81748,69384,0.917240538,0.960123429
135,71959,75118.30136,69513.58333,1.080627667,0.957942322
136,72503,72389.47914,69799.66667,1.037103508,1.001568196
137,76852,75866.24872,69925.29167,1.084961491,1.012993278
138,74755,75762.67784,70114.20833,1.080560983,0.986699548
139,78625,75247.02998,70216.625,1.071641224,1.044891739
140,77814,76308.93235,70356.70833,1.084600661,1.019723348
141,70268,68939.22374,70821.75,0.973418812,1.019274604
142,68278,69440.31373,71146.875,0.976013546,0.983261687
143,61811,63754.92859,71218.91667,0.895196551,0.96950936
144,66886,65632.99694,71284.375,0.920720662,1.019091054
145,61287,62622.80169,71331.33333,0.877914358,0.978669084
146,65381,65392.56214,71292.70833,0.917240538,0.999823189
147,78843,77137.67929,71382.29167,1.080627667,1.022107493
148,73422,74205.62023,71550.83333,1.037103508,0.98943988
