t,Observations,Fit,Trend,Seasonal,Random
100,6082,5950.60798,6844.708333,0.869373491,1.022080436
101,6371,6316.376058,6855.416667,0.921370117,1.008647988
102,6356,6454.673204,6864.166667,0.94034331,0.984712905
103,6308,6452.900809,6854.291667,0.941439484,0.977544857
104,6793,6741.444017,6821.333333,0.988288314,1.007647617
105,6436,6272.092659,6780.166667,0.925064673,1.0261328
106,6183,6215.361082,6740.833333,0.922046396,0.994793371
107,7322,7420.204898,6702.208333,1.107128357,0.986765204
108,10665,10548.35187,6677.833333,1.579606939,1.011058422
109,6383,6333.012457,6664.958333,0.950195356,1.00789317
110,5946,6021.153083,6654.916667,0.904767615,0.98751849
111,6307,6300.477747,6629.458333,0.950375948,1.0010352
112,5558,5744.023104,6607.083333,0.869373491,0.967614492
113,5968,6100.506717,6621.125,0.921370117,0.978279392
114,6174,6270.405096,6668.208333,0.94034331,0.98462538
115,6181,6315.568324,6708.416667,0.941439484,0.978692603
116,6679,6651.715674,6730.541667,0.988288314,1.004101848
117,5939,6250.970349,6757.333333,0.925064673,0.950092493
118,6143,6260.157169,6789.416667,0.922046396,0.981285267
119,7699,7562.793804,6831,1.107128357,1.018010037
120,11418,10851.6364,6869.833333,1.579606939,1.052191538
121,6595,6556.664689,6900.333333,0.950195356,1.00584677
122,6265,6267.739957,6927.458333,0.904767615,0.999562848
123,6631,6610.023113,6955.166667,0.950375948,1.003173497
124,6004,6071.233552,6983.458333,0.869373491,0.988925883
125,6520,6447.095443,6997.291667,0.921370117,1.011308124
126,6554,6577.466368,6994.75,0.94034331,0.996432309
127,6533,6579.485193,6988.75,0.941439484,0.992934828
128,6978,6894.587527,6976.291667,0.988288314,1.012098254
129,6305,6434.364421,6955.583333,0.925064673,0.979894763
130,6456,6398.809896,6939.791667,0.922046396,1.008937616
131,7718,7679.918758,6936.791667,1.107128357,1.004958547
132,11338,10965.49974,6941.916667,1.579606939,1.033970204
133,6531,6610.588275,6957.083333,0.950195356,0.987960485
134,6030,6321.611329,6987,0.904767615,0.953870728
135,6369,6676.311835,7024.916667,0.950375948,0.95396982
136,5887,6141.761476,7064.583333,0.869373491,0.958519803
137,6565,6550.557629,7109.583333,0.921370117,1.002204754
138,6632,6755.347977,7183.916667,0.94034331,0.981740692
139,6819,6834.536839,7259.666667,0.941439484,0.997726717
140,7410,7239.253076,7325.041667,0.988288314,1.023586263
141,6783,6845.093135,7399.583333,0.925064673,0.990928811
142,6930,6885.266207,7467.375,0.922046396,1.006497032
143,8324,8328.834366,7522.916667,1.107128357,0.999419563
144,12516,11970.26138,7578,1.579606939,1.045591203
145,7171,7254.899909,7635.166667,0.950195356,0.988435415
146,6959,6946.202572,7677.333333,0.904767615,1.001842363
147,7229,7332.506828,7715.375,0.950375948,0.985883842
148,6654,6739.021065,7751.583333,0.869373491,0.987383766
149,7131,7179.431124,7792.125,0.921370117,0.993254184
150,7388,7379.344126,7847.5,0.94034331,1.001172987
151,7435,7432.311685,7894.625,0.941439484,1.000361706
152,7806,7842.767807,7935.708333,0.988288314,0.995311884
153,7300,7387.335211,7985.75,0.925064673,0.988177711
154,7282,7408.4507,8034.791667,0.922046396,0.98293156
155,8945,8942.414128,8077.125,1.107128357,1.000289169
156,13224,12822.32769,8117.416667,1.579606939,1.031326005
157,7594,7749.714141,8155.916667,0.950195356,0.979907112
158,7522,7419.999214,8201,0.904767615,1.013746738
159,7867,7843.135905,8252.666667,0.950375948,1.003042673
160,7193,7217.248933,8301.666667,0.869373491,0.996640142
161,7608,7698.853528,8355.875,0.921370117,0.988199083
162,7878,7917.612309,8419.916667,0.94034331,0.994996938
163,7869,7994.861003,8492.166667,0.941439484,0.984257262
164,8454,8449.165044,8549.291667,0.988288314,1.000572241
165,7892,7946.074274,8589.75,0.925064673,0.993194844
166,7866,7952.919097,8625.291667,0.922046396,0.989070793
167,9662,9590.730041,8662.708333,1.107128357,1.00743113
168,14044,13749.09625,8704.125,1.579606939,1.021448955
169,8508,8303.638442,8738.875,0.950195356,1.024611086
170,7979,7937.337796,8772.791667,0.904767615,1.005248889
171,8381,8366.951449,8803.833333,0.950375948,1.001679053
172,7532,7668.888462,8821.166667,0.869373491,0.982150156
173,8167,8155.776325,8851.791667,0.921370117,1.001376163
174,8313,8399.303169,8932.166667,0.94034331,0.989724961
175,8268,8467.463624,8994.166667,0.941439484,0.976443522
176,8869,8912.672264,9018.291667,0.988288314,0.995099981
177,8222,8364.511861,9042.083333,0.925064673,0.982962322
178,7952,8352.011512,9058.125,0.922046396,0.952105967
179,10311,10050.69574,9078.166667,1.107128357,1.025899128
180,15324,14368.17054,9096.041667,1.579606939,1.06652409
181,8716,8656.200511,9109.916667,0.950195356,1.006908284
182,8350,8262.564056,9132.25,0.904767615,1.010582181
183,8581,8695.504334,9149.541667,0.950375948,0.986831778
184,7717,7970.81463,9168.458333,0.869373491,0.968157003
185,8463,8490.080116,9214.625,0.921370117,0.996810382
186,8446,8689.986795,9241.291667,0.94034331,0.971923226
187,8468,8697.606351,9238.625,0.941439484,0.973601202
188,9205,9148.667277,9257.083333,0.988288314,1.006157479
189,8301,8578.317433,9273.208333,0.925064673,0.967672281
190,8327,8560.278742,9284,0.922046396,0.972748698
191,11044,10310.50186,9312.833333,1.107128357,1.071140876
192,15231,14751.09358,9338.458333,1.579606939,1.032533616
193,8745,8895.016277,9361.25,0.950195356,0.983134795
194,8764,8475.259842,9367.333333,0.904767615,1.034068591
195,8554,8884.470751,9348.375,0.950375948,0.962803552
196,8003,8097.888056,9314.625,0.869373491,0.98828237
197,8869,8524.017249,9251.458333,0.921370117,1.04047185
198,8655,8596.383455,9141.75,0.94034331,1.006818745
199,8806,8527.127351,9057.541667,0.941439484,1.032704173
200,9013,8913.701731,9019.333333,0.988288314,1.011139959
201,8038,8286.074085,8957.291667,0.925064673,0.970061324
202,7780,8183.277021,8875.125,0.922046396,0.950719373
203,10075,9708.962124,8769.5,1.107128357,1.03770103
204,13567,13681.63387,8661.416667,1.579606939,0.991621332
205,8388,8134.503669,8560.875,0.950195356,1.031163098
206,8204,7651.506627,8456.875,0.904767615,1.072207135
207,7625,7959.081771,8374.666667,0.950375948,0.958025086
208,6960,7228.695684,8314.833333,0.869373491,0.962829299
209,7377,7617.005149,8267.041667,0.921370117,0.968490877
210,7553,7731.933686,8222.458333,0.94034331,0.976857835
211,7495,7692.894289,8171.416667,0.941439484,0.974275704
212,7828,8041.578472,8136.875,0.988288314,0.973440728
213,7250,7532.608909,8142.791667,0.925064673,0.962481935
214,7132,7528.508824,8165,0.922046396,0.947332356
215,9576,9064.751811,8187.625,1.107128357,1.056399579
216,12996,12984.63231,8220.166667,1.579606939,1.000875473
217,7734,7847.861403,8259.208333,0.950195356,0.98549141
218,8029,7500.448134,8289.916667,0.904767615,1.070469371
219,7942,7905.821119,8318.625,0.950375948,1.004576233
220,7176,7257.421233,8347.875,0.869373491,0.988780969
221,7704,7702.999694,8360.375,0.921370117,1.000129859
222,8007,7868.009199,8367.166667,0.94034331,1.017665307
223,7978,7877.730241,8367.75,0.941439484,1.012728255
224,8082,8259.125438,8357,0.988288314,0.978553972
225,7685,7737.549279,8364.333333,0.925064673,0.993208537
226,7399,7730.705915,8384.291667,0.922046396,0.957092416
227,9609,9283.040619,8384.791667,1.107128357,1.035113428
228,13126,13222.69224,8370.875,1.579606939,0.992687402
229,7618,NA,NA,NA,NA
230,7887,NA,NA,NA,NA
231,8260,NA,NA,NA,NA
232,7337,NA,NA,NA,NA
233,7555,NA,NA,NA,NA
234,7822,NA,NA,NA,NA
