t,Observations,Fit,Trend,Seasonal,Random
99,1902,1913.086084,1897.916667,1.007992668,0.994205131
100,2006,1957.9025,1900.5,1.030203894,1.02456583
101,1963,1961.150189,1903.416667,1.030331521,1.000943228
102,1879,1841.564911,1906.916667,0.965729097,1.020327868
103,1850,1872.908069,1907.708333,0.981758079,0.987768717
104,2365,2342.837732,1905.958333,1.229217707,1.009459583
105,1855,1787.147337,1902.375,0.939429574,1.037967023
106,1738,1789.369043,1902.166667,0.940700452,0.971292092
107,1857,1877.464384,1905.291667,0.985394739,0.989099988
108,2487,2473.899456,1907.666667,1.296819564,1.005295504
109,1406,1441.962849,1910.208333,0.754872033,0.975059795
110,1538,1604.572599,1915.791667,0.837550672,0.958510697
111,1867,1928.541972,1913.25,1.007992668,0.968088861
112,2036,1963.954948,1906.375,1.030203894,1.036683658
113,2008,1963.9836,1906.166667,1.030331521,1.022411796
114,1891,1842.047775,1907.416667,0.965729097,1.026574894
115,1899,1875.64881,1910.5,0.981758079,1.01244966
116,2450,2357.48591,1917.875,1.229217707,1.039242691
117,1709,1814.46908,1931.458333,0.939429574,0.941873311
118,1719,1821.392054,1936.208333,0.940700452,0.943783628
119,1871,1904.891204,1933.125,0.985394739,0.982208326
120,2503,2508.427277,1934.291667,1.296819564,0.997836383
121,1464,1459.513623,1933.458333,0.754872033,1.003073885
122,1657,1618.043205,1931.875,0.837550672,1.024076486
123,2074,1946.349842,1930.916667,1.007992668,1.065584385
124,1943,1991.1695,1932.791667,1.030203894,0.975808438
125,2027,1994.37838,1935.666667,1.030331521,1.016356786
126,1900,1869.007713,1935.333333,0.965729097,1.016582215
127,1870,1897.574741,1932.833333,0.981758079,0.98546843
128,2441,2370.853652,1928.75,1.229217707,1.029586958
129,1695,1803.430782,1919.708333,0.939429574,0.939875274
130,1778,1800.775036,1914.291667,0.940700452,0.987352648
131,1881,1886.456111,1914.416667,0.985394739,0.997107746
132,2485,2476.493095,1909.666667,1.296819564,1.003435061
133,1422,1440.232934,1907.916667,0.754872033,0.987340288
134,1601,1599.896274,1910.208333,0.837550672,1.000689873
135,1913,1929.465965,1914.166667,1.007992668,0.991466051
136,1974,1978.291952,1920.291667,1.030203894,0.997830476
137,1999,1982.443707,1924.083333,1.030331521,1.008351457
138,1814,1862.85119,1928.958333,0.965729097,0.973776118
139,1914,1901.706306,1937.041667,0.981758079,1.00646456
140,2452,2393.38931,1947.083333,1.229217707,1.024488573
141,1779,1837.054533,1955.5,0.939429574,0.968398035
142,1841,1848.123625,1964.625,0.940700452,0.996145482
143,1909,1942.541495,1971.333333,0.985394739,0.98273319
144,2574,2557.436249,1972.083333,1.296819564,1.006476701
145,1527,1490.117394,1974,0.754872033,1.024751477
146,1737,1648.578907,1968.333333,0.837550672,1.053634735
147,1979,1977.513615,1961.833333,1.007992668,1.000751643
148,2127,2024.393576,1965.041667,1.030203894,1.050685018
149,2007,2025.588839,1965.958333,1.030331521,0.990822995
150,1824,1901.60107,1969.083333,0.965729097,0.95919172
151,1950,1938.358608,1974.375,0.981758079,1.006005799
152,2280,2432.826712,1979.166667,1.229217707,0.937181423
153,1795,1867.037993,1987.416667,0.939429574,0.961415893
154,1902,1872.973795,1991.041667,0.940700452,1.01549739
155,1870,1964.589702,1993.708333,0.985394739,0.951852694
156,2688,2597.69169,2003.125,1.296819564,1.03476483
157,1540,1520.186463,2013.833333,0.754872033,1.013033623
