t,Observations,Fit,Trend,Seasonal,Random
100,2001,2059.619826,2103.541667,0.979120052,0.971538521
101,2198,2141.60398,2108.5,1.015700251,1.026333543
102,2331,2301.798967,2116.291667,1.087656774,1.012686179
103,2248,2213.999841,2125.833333,1.041473857,1.015356893
104,2269,2356.485713,2132.958333,1.10479688,0.962874499
105,2018,1961.131214,2135.875,0.918186324,1.028997951
106,1734,1810.915575,2141.125,0.845777605,0.957526692
107,1948,2011.947308,2144.291667,0.938280617,0.968216211
108,3326,3286.491478,2145.541667,1.531777047,1.012021489
109,1747,1681.143499,2145.291667,0.783643327,1.039173635
110,1712,1676.963807,2148.875,0.78039151,1.020892635
111,2122,2095.371561,2153.083333,0.973195756,1.012708218
112,2080,2113.553023,2158.625,0.979120052,0.984124826
113,2195,2208.216988,2174.083333,1.015700251,0.994014634
114,2364,2378.43345,2186.75,1.087656774,0.993931531
115,2209,2281.391878,2190.541667,1.041473857,0.968268547
116,2394,2422.911625,2193.083333,1.10479688,0.988067404
117,1994,2018.058766,2197.875,0.918186324,0.988078263
118,1891,1863.917638,2203.791667,0.845777605,1.014529806
119,2162,2069.495186,2205.625,0.938280617,1.044699217
120,3416,3370.866864,2200.625,1.531777047,1.013389178
121,1748,1721.272567,2196.5,0.783643327,1.015527717
122,1772,1713.479626,2195.666667,0.78039151,1.034152944
123,2177,2137.462278,2196.333333,0.973195756,1.018497506
124,2167,2151.657111,2197.541667,0.979120052,1.007130731
125,2152,2231.87434,2197.375,1.015700251,0.964211991
126,2287,2388.584913,2196.083333,1.087656774,0.957470671
127,2187,2287.597327,2196.5,1.041473857,0.956024898
128,2396,2426.962547,2196.75,1.10479688,0.987242264
129,2008,2014.653825,2194.166667,0.918186324,0.996697286
130,1906,1853.4159,2191.375,0.845777605,1.028371452
131,2143,2056.906587,2192.208333,0.938280617,1.041855772
132,3404,3363.782395,2196,1.531777047,1.011956066
133,1770,1726.366249,2203,0.783643327,1.02527491
134,1756,1728.339581,2214.708333,0.78039151,1.016004042
135,2131,2165.076707,2224.708333,0.973195756,0.984260739
136,2146,2184.37604,2230.958333,0.979120052,0.982431578
137,2193,2271.909858,2236.791667,1.015700251,0.96526717
138,2337,2447.454336,2250.208333,1.087656774,0.954869705
139,2305,2360.674076,2266.666667,1.041473857,0.976416026
140,2559,2517.095559,2278.333333,1.10479688,1.016647934
141,2085,2103.679641,2291.125,0.918186324,0.991120492
142,1979,1946.662881,2301.625,0.845777605,1.016611566
143,2210,2167.662795,2310.25,0.938280617,1.019531269
144,3659,3558.6372,2323.208333,1.531777047,1.028202594
145,1910,1834.476376,2340.958333,0.783643327,1.041169036
146,1896,1836.976583,2353.916667,0.78039151,1.03213074
147,2298,2299.580471,2362.916667,0.973195756,0.999312713
