t,Observations,Fit,Trend,Seasonal,Random
103,1049,1016.992188,1244.333333,0.817298838,1.031473017
104,1595,1805.618126,1246.791667,1.448211577,0.883354003
105,1407,1394.414807,1247.25,1.117991426,1.00902543
106,1015,995.6529892,1246.916667,0.798492005,1.01943148
107,1100,1046.783225,1243.833333,0.841578367,1.050838391
108,1895,1878.359372,1240.541667,1.514144525,1.008859129
109,1586,1823.636175,1236.875,1.474390035,0.869691017
110,1070,990.0828951,1244.5,0.79556681,1.08071759
111,1063,973.0387605,1253.916667,0.775999543,1.092453912
112,935,927.0958426,1253.958333,0.739335445,1.008525718
113,1071,1045.161111,1253.958333,0.833489506,1.024722398
114,1078,1059.895311,1256.541667,0.843501922,1.017081582
115,1006,1042.294398,1275.291667,0.817298838,0.965178362
116,1821,1866.080959,1288.541667,1.448211577,0.975841906
117,1407,1434.84883,1283.416667,1.117991426,0.980591105
118,1016,1024.099267,1282.541667,0.798492005,0.992091326
119,1099,1082.164582,1285.875,0.841578367,1.015557169
120,1958,1947.946931,1286.5,1.514144525,1.005160854
121,1973,1896.80278,1286.5,1.474390035,1.040171398
122,1001,1023.828187,1286.916667,0.79556681,0.977703107
123,1009,1000.651411,1289.5,0.775999543,1.008343154
124,968,955.406229,1292.25,0.739335445,1.013181588
125,1118,1075.097276,1289.875,0.833489506,1.039905899
126,1046,1086.325038,1287.875,0.843501922,0.962879399
127,1038,1055.098746,1290.958333,0.817298838,0.983794174
128,1799,1874.046123,1294.041667,1.448211577,0.959955029
129,1491,1442.441855,1290.208333,1.117991426,1.033663849
130,998,1027.725751,1287.083333,0.798492005,0.971076183
131,1060,1083.146424,1287.041667,0.841578367,0.978630383
132,1949,1956.779441,1292.333333,1.514144525,0.996024365
133,2056,1919.410094,1301.833333,1.474390035,1.07116244
134,992,1050.115041,1319.958333,0.79556681,0.944658406
135,926,1038.061056,1337.708333,0.775999543,0.892047722
136,976,993.0815311,1343.208333,0.739335445,0.982799468
137,1109,1120.452997,1344.291667,0.833489506,0.989778244
138,1182,1137.181175,1348.166667,0.843501922,1.039412211
139,1130,1108.938307,1356.833333,0.817298838,1.018992664
140,2142,1977.532909,1365.5,1.448211577,1.083167815
141,1574,1538.868615,1376.458333,1.117991426,1.022829359
142,1047,1105.545451,1384.541667,0.798492005,0.947043831
143,1037,1166.953603,1386.625,0.841578367,0.888638586
144,2065,2101.254064,1387.75,1.514144525,0.982746463
145,2148,2050.139344,1390.5,1.474390035,1.047733661
146,1108,1106.865473,1391.291667,0.79556681,1.001024991
147,1073,1078.445365,1389.75,0.775999543,0.994950727
148,1023,1027.73788,1390.083333,0.739335445,0.995389992
149,1112,1161.155068,1393.125,0.833489506,0.957667095
150,1206,1181.60561,1400.833333,0.843501922,1.020645121
151,1172,1146.976757,1403.375,0.817298838,1.021816695
152,2119,2026.651418,1399.416667,1.448211577,1.045567077
153,1560,1564.815333,1399.666667,1.117991426,0.996922747
154,1069,1117.689184,1399.75,0.798492005,0.956437635
155,1088,1177.368135,1399,0.841578367,0.924094994
156,2199,2115.512258,1397.166667,1.514144525,1.039464551
157,2075,2059.354282,1396.75,1.474390035,1.00759739
158,1086,1115.915046,1402.666667,0.79556681,0.973192363
159,1101,1091.475691,1406.541667,0.775999543,1.008726085
160,997,1039.536442,1406.041667,0.739335445,0.959081337
161,1120,1173.900511,1408.416667,0.833489506,0.954084259
162,1154,1192.18453,1413.375,0.843501922,0.967970957
163,1214,1162.198948,1422,0.817298838,1.044571587
164,2219,2069.313317,1428.875,1.448211577,1.072336403
165,1553,1597.749497,1429.125,1.117991426,0.971992169
166,1064,1140.512747,1428.333333,0.798492005,0.932913729
167,1150,1203.667459,1430.25,0.841578367,0.955413384
168,2256,2174.437716,1436.083333,1.514144525,1.037509598
169,2225,2117.654121,1436.291667,1.474390035,1.050690941
170,1101,1137.494795,1429.791667,0.79556681,0.967916517
171,1092,1107.092682,1426.666667,0.775999543,0.986367283
172,987,1054.569596,1426.375,0.739335445,0.93592685
173,1176,1188.312934,1425.708333,0.833489506,0.989638307
174,1238,1198.053897,1420.333333,0.843501922,1.033342492
175,1135,1156.580019,1415.125,0.817298838,0.981341526
176,2142,2045.538511,1412.458333,1.448211577,1.047157015
177,1555,1573.340018,1407.291667,1.117991426,0.988343259
178,1055,1119.751955,1402.333333,0.798492005,0.942172948
179,1143,1176.772017,1398.291667,0.841578367,0.971301139
180,2134,2109.834216,1393.416667,1.514144525,1.011453878
181,2222,2055.053977,1393.833333,1.474390035,1.081236807
182,1040,1117.97026,1405.25,0.79556681,0.930257304
183,1029,1097.328021,1414.083333,0.775999543,0.937732365
184,931,1048.500884,1418.166667,0.739335445,0.887934397
185,1135,1187.514173,1424.75,0.833489506,0.955778066
186,1162,1206.313187,1430.125,0.843501922,0.963265604
187,1221,1173.062212,1435.291667,0.817298838,1.040865512
188,2330,2090.43307,1443.458333,1.448211577,1.114601579
189,1579,1619.0845,1448.208333,1.117991426,0.97524249
190,1129,1158.744981,1451.166667,0.798492005,0.974330002
191,1227,1224.706918,1455.25,0.841578367,1.001872351
192,2179,2199.610369,1452.708333,1.514144525,0.990629991
193,2301,2130.677899,1445.125,1.474390035,1.079937986
194,1157,1149.958675,1445.458333,0.79556681,1.006123111
195,1026,1121.90134,1445.75,0.775999543,0.914518919
196,1005,1062.887119,1437.625,0.739335445,0.945537848
197,1159,1188.521306,1425.958333,0.833489506,0.975161315
198,1077,1191.095006,1412.083333,0.843501922,0.904209987
199,1124,1146.023242,1402.208333,0.817298838,0.980782901
200,2435,2015.065725,1391.416667,1.448211577,1.208397309
201,1481,1544.551739,1381.541667,1.117991426,0.958854251
202,1032,1098.458835,1375.666667,0.798492005,0.939498111
203,1044,1151.980521,1368.833333,0.841578367,0.906265324
204,2029,2065.860936,1364.375,1.514144525,0.982157107
205,2214,2006.27624,1360.75,1.474390035,1.103536968
206,985,1077.064866,1353.833333,0.79556681,0.91452245
207,961,1049.571715,1352.541667,0.775999543,0.915611564
208,929,1000.290052,1352.958333,0.739335445,0.92873062
209,1071,1123.439668,1347.875,0.833489506,0.953322222
210,1058,1131.452391,1341.375,0.843501922,0.935081324
211,1056,1091.979356,1336.083333,0.817298838,0.967051249
212,2337,1931.371165,1333.625,1.448211577,1.210021172
213,1548,1489.956491,1332.708333,1.117991426,1.038956513
214,975,1062.260531,1330.333333,0.798492005,0.917853927
215,979,1116.178375,1326.291667,0.841578367,0.877099953
216,1938,2004.601172,1323.916667,1.514144525,0.966775849
217,2178,1948.959328,1321.875,1.474390035,1.117519473
218,962,1045.507383,1314.166667,0.79556681,0.92012741
219,962,1011.580071,1303.583333,0.775999543,0.950987497
220,871,959.903853,1298.333333,0.739335445,0.907382544
221,1032,1083.015427,1299.375,0.833489506,0.952895014
222,1040,1099.364172,1303.333333,0.843501922,0.946001358
223,1025,1063.101464,1300.75,0.817298838,0.964160087
224,2183,1882.735393,1300.041667,1.448211577,1.159483169
225,1448,1458.093735,1304.208333,1.117991426,0.993077444
226,949,1042.331501,1305.375,0.798492005,0.910458908
227,1030,1099.732531,1306.75,0.841578367,0.936591372
228,1982,NA,NA,1.514144525,NA
229,2072,NA,NA,NA,NA
230,1051,NA,NA,NA,NA
231,973,NA,NA,NA,NA
232,888,NA,NA,NA,NA
233,1048,NA,NA,NA,NA
