t,Observations,Fit,Trend,Seasonal,Random
105,751,722.3168536,788.7916667,0.915725767,1.039709923
106,787,792.7573703,784.2916667,1.010794076,0.992737538
107,898,873.7953124,778.3333333,1.122649224,1.027700638
108,1334,1304.112667,773.7916667,1.685353724,1.022917753
109,621,628.886551,767.875,0.818995997,0.987459501
110,589,592.5634538,762.125,0.777514783,0.993986376
111,683,682.0761592,754.375,0.904160609,1.001354454
112,676,714.4752341,745.0833333,0.958919898,0.94614896
113,711,726.5877809,737.25,0.985537851,0.978546596
114,703,704.4851278,726.0833333,0.97025382,0.997891896
115,626,631.6999377,715.9166667,0.882365179,0.990976827
116,744,687.2086078,710.125,0.967729073,1.082640688
117,610,647.0747198,706.625,0.915725767,0.942704113
118,705,711.2199816,703.625,1.010794076,0.99125449
119,792,785.5737943,699.75,1.122649224,1.00818027
120,1172,1172.163515,695.5,1.685353724,0.999860501
121,539,566.6087304,691.8333333,0.818995997,0.951273729
122,532,535.2217386,688.375,0.777514783,0.993980554
123,656,620.404871,686.1666667,0.904160609,1.057374032
124,631,656.5005353,684.625,0.958919898,0.961156871
125,663,672.2189428,682.0833333,0.985537851,0.986285803
126,649,658.5597803,678.75,0.97025382,0.985483808
127,592,597.0671044,676.6666667,0.882365179,0.991513342
128,695,653.5800225,675.375,0.967729073,1.063373996
129,606,615.1387837,671.75,0.915725767,0.985143542
130,672,676.7687502,669.5416667,1.010794076,0.992953649
131,764,752.5024192,670.2916667,1.122649224,1.015279128
132,1120,1131.434134,671.3333333,1.685353724,0.989894123
133,541,550.4335595,672.0833333,0.818995997,0.982861584
134,499,524.3689281,674.4166667,0.777514783,0.951620078
135,602,612.2297522,677.125,0.904160609,0.983290991
136,632,651.3463409,679.25,0.958919898,0.97029792
137,680,671.4387253,681.2916667,0.985537851,1.012750642
138,657,664.6642939,685.0416667,0.97025382,0.988468925
139,602,608.3540256,689.4583333,0.882365179,0.989555382
140,741,670.9991459,693.375,0.967729073,1.104323313
141,625,638.6042565,697.375,0.915725767,0.97869689
142,704,708.1875993,700.625,1.010794076,0.994086878
143,781,788.3804173,702.25,1.122649224,0.990638508
144,1193,1183.258761,702.0833333,1.685353724,1.008232552
145,574,576.2660582,703.625,0.818995997,0.996067687
146,560,547.6295786,704.3333333,0.777514783,1.022589031
147,637,636.4537218,703.9166667,0.904160609,1.000858316
148,675,676.3182132,705.2916667,0.958919898,0.998050898
149,676,697.2269657,707.4583333,0.985537851,0.969555157
150,657,690.4164474,711.5833333,0.97025382,0.951599578
151,639,630.5234508,714.5833333,0.882365179,1.01344367
152,721,692.2488634,715.3333333,0.967729073,1.041532949
153,635,658.063429,718.625,0.915725767,0.964952574
154,727,728.9509943,721.1666667,1.010794076,0.997323559
155,810,810.5995165,722.0416667,1.122649224,0.999260404
156,1263,1222.934796,725.625,1.685353724,1.032761521
157,576,596.7068333,728.5833333,0.818995997,0.965298146
158,576,567.3914127,729.75,0.777514783,1.01517222
159,700,660.5646714,730.5833333,0.904160609,1.059699421
160,673,700.2113007,730.2083333,0.958919898,0.961138444
161,699,719.2373111,729.7916667,0.985537851,0.971862818
162,720,707.5980255,729.2916667,0.97025382,1.017526864
163,647,642.9133285,728.625,0.882365179,1.006356489
164,741,704.1841886,727.6666667,0.967729073,1.052281508
165,635,664.1682675,725.2916667,0.915725767,0.956083016
166,718,732.3203079,724.5,1.010794076,0.980445295
167,809,814.0610183,725.125,1.122649224,0.993782999
168,1252,1220.687658,724.2916667,1.685353724,1.025651396
169,571,591.8952318,722.7083333,0.818995997,0.964697753
170,558,560.3613832,720.7083333,0.777514783,0.995785964
171,661,653.8211402,723.125,0.904160609,1.010979853
172,693,699.2923358,729.25,0.958919898,0.991001852
173,694,721.9475402,732.5416667,0.985537851,0.961288683
174,705,713.5408301,735.4166667,0.97025382,0.988030355
175,624,652.9134672,739.9583333,0.882365179,0.955716234
176,716,720.0307522,744.0416667,0.967729073,0.994401972
177,718,683.6655952,746.5833333,0.915725767,1.050221051
178,782,757.0426463,748.9583333,1.010794076,1.032966906
179,824,844.8403179,752.5416667,1.122649224,0.97533224
180,1306,1272.582508,755.0833333,1.685353724,1.026259588
181,626,619.0927239,755.9166667,0.818995997,1.011157095
182,601,585.3714421,752.875,0.777514783,1.026698532
183,679,675.4456481,747.0416667,0.904160609,1.005262232
184,732,711.3587445,741.8333333,0.958919898,1.029016661
185,741,727.6554469,738.3333333,0.985537851,1.01833911
186,719,712.7727125,734.625,0.97025382,1.008736709
